,LGA,State,Age_Group,ASFR,population
1379,Sabuwa,Katsina,20_24,0.274562142,8906.681702
1380,Safana,Katsina,20_24,0.287113046,11147.24022
1381,Sagbama,Bayelsa,20_24,0.219381449,12450.51263
1382,Sakaba,Kebbi,20_24,0.267137794,5995.57579
1383,Saki East,Oyo,20_24,0.221893618,10188.43362
1384,Saki West,Oyo,20_24,0.224087167,13793.54398
1385,Sandamu,Katsina,20_24,0.30813635,7058.228149
1386,Sanga,Kaduna,20_24,0.230526416,9644.586578
1387,Sapele,Delta,20_24,0.165251042,15904.21948
1388,Sardauna,Taraba,20_24,0.252551659,13114.83543
1389,Shagamu,Ogun,20_24,0.161748709,12768.04272
1390,Shagari,Sokoto,20_24,0.308481576,9978.389236
1391,Shanga,Kebbi,20_24,0.267188844,7883.346848
1392,Shani,Borno,20_24,0.272261191,6637.208542
1393,Shanono,Kano,20_24,0.291775438,6693.741638
1394,Shelleng,Adamawa,20_24,0.271703593,8152.129044
1395,Shendam,Plateau,20_24,0.239725878,14695.64359
1396,Shinkafi,Zamfara,20_24,0.304577759,7614.458481
1397,Shira,Bauchi,20_24,0.27375182,14950.71814
1398,Shiroro,Niger,20_24,0.254902037,17511.34344
1399,Shomgom,Gombe,20_24,0.245968598,11229.13132
1400,Silame,Sokoto,20_24,0.308968448,4936.365021
1401,Soba,Kaduna,20_24,0.292775423,20469.7049
1402,Song,Adamawa,20_24,0.270549322,12698.76981
1403,Southern Ijaw,Bayelsa,20_24,0.197824954,18451.47643
1404,Sule-Tan,Jigawa,20_24,0.304614471,10241.38055
1405,Suleja,Niger,20_24,0.226976478,8861.172363
1406,Sumaila,Kano,20_24,0.275452667,19304.15384
1407,Suru,Kebbi,20_24,0.283946554,8781.953522
1408,Surulere,Lagos,20_24,0.202429297,8775.501068
1409,Surulere,Oyo,20_24,0.202429297,8775.501068
1410,Tafa,Niger,20_24,0.218293932,8460.211914
1411,Tafawa-B,Bauchi,20_24,0.272657866,14329.28075
1412,Takai,Kano,20_24,0.275884277,14432.2749
1413,Takum,Taraba,20_24,0.225089171,8066.58551
1414,Talata-Mafara,Zamfara,20_24,0.300951482,11937.42209
1415,Tambawal,Sokoto,20_24,0.29346639,14071.49223
1416,Tangazar,Sokoto,20_24,0.300974758,7675.65815
1417,Tarka,Benue,20_24,0.228787751,5341.614929
1418,Tarmuwa,Yobe,20_24,0.3051674,6289.045151
1419,Taura,Jigawa,20_24,0.303435634,10317.71271
1420,Teungo,Adamawa,20_24,0.232394011,3651.162365
1421,Tofa,Kano,20_24,0.266177759,5612.461426
1422,Toro,Bauchi,20_24,0.278491871,25121.11362
1423,Toto,Nassarawa,20_24,0.231022176,8329.512798
1424,Tsafe,Zamfara,20_24,0.288169166,17758.12454
1425,Tsanyawa,Kano,20_24,0.285080719,11097.77002
1426,Tundun Wada,Kano,20_24,0.290216843,16944.34816
1427,Tureta,Sokoto,20_24,0.291443323,4237.960144
1428,Udenu,Enugu,20_24,0.156722716,15953.81812
1429,Udi,Enugu,20_24,0.197467602,16183.07532
1430,Udu,Delta,20_24,0.176582493,16087.29272
1431,Udung Uko,Akwa Ibom,20_24,0.18392171,5516.853516
1432,Ughelli North,Delta,20_24,0.204090097,20088.05664
1433,Ughelli South,Delta,20_24,0.197836179,12635.8335
1434,Ugwunagbo,Abia,20_24,0.164046301,9455.813232
1435,Uhunmwonde,Edo,20_24,0.185297526,13206.1498
1436,Ukanafun,Akwa Ibom,20_24,0.178741072,7567.220947
1437,Ukum,Benue,20_24,0.228895236,14229.13437
1438,Ukwa East,Abia,20_24,0.162671334,6188.856201
1439,Ukwa West,Abia,20_24,0.164984671,5188.189331
1440,Ukwuani,Delta,20_24,0.207069916,6420.317749
1441,Umu-Nneochi,Abia,20_24,0.211008189,9245.643433
1442,Umuahia North,Abia,20_24,0.160476396,16330.6626
1443,Umuahia South,Abia,20_24,0.157856522,4874.189941
1444,Ungogo,Kano,20_24,0.2439394,49847.64063
1445,Unuimo,Imo,20_24,0.190210243,7515.311035
1446,Uruan,Akwa Ibom,20_24,0.150568274,7347.901367
1447,UrueOffo,Akwa Ibom,20_24,0.193343469,2881.228271
1448,Ushongo,Benue,20_24,0.22622396,12042.05725
1449,Ussa,Taraba,20_24,0.220620463,4605.171875
1450,Uvwie,Delta,20_24,0.161082078,7360.316406
1451,Uyo,Akwa Ibom,20_24,0.146250288,27614.30469
1452,Uzo-Uwani,Enugu,20_24,0.222685803,7169.707184
1453,Vandeiky,Benue,20_24,0.221760001,16741.36151
1454,Wamakko,Sokoto,20_24,0.284348284,18246.04642
1455,Wamba,Nassarawa,20_24,0.216014075,4117.728821
1456,Warawa,Kano,20_24,0.275129109,12052.76489
1457,Warji,Bauchi,20_24,0.297949081,6802.440582
1458,Warri North,Delta,20_24,0.207810788,8859.435066
1459,Warri South,Delta,20_24,0.169412142,18241.14905
1460,Warri South-West,Delta,20_24,0.188924023,4755.941498
1461,Wase,Plateau,20_24,0.259691135,10488.813
1462,Wudil,Kano,20_24,0.309433061,12796.23108
1463,Wukari,Taraba,20_24,0.242221091,15727.70895
1464,Wurno,Sokoto,20_24,0.308279146,8550.777557
1465,Wushishi,Niger,20_24,0.249635362,5010.112511
1466,Yabo,Sokoto,20_24,0.320152199,9232.142303
1467,Yagba East,Kogi,20_24,0.225898118,9064.062813
1468,Yagba West,Kogi,20_24,0.234627588,9602.374374
1469,Yakurr,Cross River,20_24,0.215011686,12693.37296
1470,Yala Cross,Cross River,20_24,0.217707205,11324.47751
1471,Yamaltu,Gombe,20_24,0.279444984,16758.61174
1472,Yankwashi,Jigawa,20_24,0.310867014,8667.107239
1473,Yauri,Kebbi,20_24,0.279008032,5356.11879
1474,Yenegoa,Bayelsa,20_24,0.196751372,23103.66504
1475,Yola North,Adamawa,20_24,0.29030473,14858.55811
1476,Yola South,Adamawa,20_24,0.286631644,17025.18823
1477,Yorro,Taraba,20_24,0.260457145,7089.585602
1478,Yunusari,Yobe,20_24,0.316709239,9521.270844
1479,Yusufari,Yobe,20_24,0.305941382,8293.894722
1480,Zaki,Bauchi,20_24,0.287408561,14595.83127
1481,Zango,Katsina,20_24,0.308305103,9316.368103
1482,ZangonKa,Kaduna,20_24,0.258067784,21480.63629
1483,Zaria,Kaduna,20_24,0.296943616,12960.2937
1484,Zing,Taraba,20_24,0.264284468,6277.932159
1485,Zurmi,Zamfara,20_24,0.316221772,20811.67941
1486,Zuru,Kebbi,20_24,0.246447135,10958.43811
1487,Aba North,Abia,25_29,0.223952558,28352.83398
1488,Abadam,Borno,25_29,0.317000779,3081.217995
1489,Abaji,Federal Capital Territory,25_29,0.251852922,6701.57901
1490,Abak,Akwa Ibom,25_29,0.200554959,10109.28003
1491,Abakalik,Ebonyi,25_29,0.304198755,9333.748962
1492,Abeokuta South,Ogun,25_29,0.254094877,11904.28125
1493,AbeokutaNorth,Ogun,25_29,0.237527195,13202.30829
1494,Abi,Cross River,25_29,0.176245072,7342.561523
1495,Aboh-Mba,Imo,25_29,0.270029844,3566.51709
1496,Abua/Odu,Rivers,25_29,0.173020712,13968.11145
1497,AbujaMun,Federal Capital Territory,25_29,0.2148405,132585.6457
1498,Adavi,Kogi,25_29,0.24427888,6393.562805
1499,Ado,Benue,25_29,0.27053014,8989.622375
1500,Ado-Ekiti,Ekiti,25_29,0.239396947,20612.15833
1501,AdoOdo/Ota,Ogun,25_29,0.198574207,28286.73157
1502,Afijio,Oyo,25_29,0.23539186,9000.981049
1503,Afikpo,Ebonyi,25_29,0.219850491,8552.094238
1504,AfikpoSo,Ebonyi,25_29,0.252394253,8032.864868
1505,Agaie,Niger,25_29,0.253591877,7325.594467
1506,Agatu,Benue,25_29,0.238905457,6737.078445
1507,Aguata,Anambra,25_29,0.247797995,23594.48682
1508,Agwara,Niger,25_29,0.278665056,3668.0527
1509,Ahizu-Mb,Imo,25_29,0.294377492,9128.62207
1510,Ahoada East,Rivers,25_29,0.236452631,9906.515259
1511,Ahoada West,Rivers,25_29,0.231022148,14529.52551
1512,Ajaokuta,Kogi,25_29,0.219116041,6881.582382
1513,Ajingi,Kano,25_29,0.266768358,8419.883911
1514,Akamkpa,Cross River,25_29,0.225154985,9826.611986
1515,Akinyele,Oyo,25_29,0.211315141,8470.064209
1516,Akko,Gombe,25_29,0.274026743,25520.69582
1517,Akoko-Ed,Edo,25_29,0.251387129,16621.85825
1518,Akoko North-East,Ondo,25_29,0.250715727,11970.64038
1519,Akoko South-East,Ondo,25_29,0.21006985,3456.003967
1520,Akoko South-West,Ondo,25_29,0.269310726,12274.70996
1521,AkokoNorthWest,Ondo,25_29,0.27086179,11023.89783
1522,Akpabuyo,Cross River,25_29,0.186202775,16089.22229
1523,Akukutor,Rivers,25_29,0.214573094,5949.813416
1524,Akure North,Ondo,25_29,0.186444199,17330.55347
1525,Akure South,Ondo,25_29,0.18855048,11957.74072
1526,Akwanga,Nassarawa,25_29,0.242795223,6099.816071
1527,Albasu,Kano,25_29,0.30153055,9205.266846
1528,Aleiro,Kebbi,25_29,0.297767321,5343.79541
1529,Alimosho,Lagos,25_29,0.204352778,17651.95703
1530,Alkaleri,Bauchi,25_29,0.275052557,18229.70226
1531,Amuwo Odofin,Lagos,25_29,0.198474849,129204.4336
1532,Anambra East,Anambra,25_29,0.209349887,9261.254395
1533,Anambra West,Anambra,25_29,0.280677089,7646.927399
1534,Anaocha,Anambra,25_29,0.269956674,12958.62598
1535,Aninri,Enugu,25_29,0.276754814,7019.526245
1536,AniochaN,Delta,25_29,0.179943987,7951.425018
1537,AniochaS,Delta,25_29,0.151709328,6166.372681
1538,Anka,Zamfara,25_29,0.279378591,8379.377121
1539,Ankpa,Kogi,25_29,0.296480891,13214.84509
1540,Apa,Benue,25_29,0.237244586,5243.201355
1541,Apapa,Lagos,25_29,0.198128629,27292.85742
1542,Ardo-Kola,Taraba,25_29,0.245403921,6005.477329
1543,Arewa,Kebbi,25_29,0.29218079,10322.19242
1544,Argungu,Kebbi,25_29,0.266190829,11235.76691
1545,Arochukw,Abia,25_29,0.301770667,6593.923645
1546,Asa,Kwara,25_29,0.26089826,5921.189095
1547,Asari-To,Rivers,25_29,0.188338393,9299.306396
1548,Askira/U,Borno,25_29,0.291955824,8467.985588
1549,Atakumosa East,Osun,25_29,0.23056127,4630.737213
1550,Atakumosa West,Osun,25_29,0.16497425,9087.912872
1551,Atiba,Oyo,25_29,0.287251306,7792.953644
1552,Atisbo,Oyo,25_29,0.263627406,6605.497326
1553,Augie,Kebbi,25_29,0.317925013,9492.912308
1554,Auyo,Jigawa,25_29,0.268720693,10083.79938
1555,Awe,Nassarawa,25_29,0.308318373,6580.584023
1556,Awgu,Enugu,25_29,0.249230389,7668.932861
1557,AwkaNort,Anambra,25_29,0.290909772,7780.79248
1558,AwkaSout,Anambra,25_29,0.27908571,14694.29834
1559,Ayamelum,Anambra,25_29,0.294743274,7922.631073
1560,Ayedaade,Osun,25_29,0.22657273,8550.413376
1561,Ayedire,Osun,25_29,0.284000631,3695.200195
1562,Babura,Jigawa,25_29,0.314089385,10827.78333
1563,Badagary,Lagos,25_29,0.199981404,17644.76392
1564,Bade,Yobe,25_29,0.317094915,8618.791687
1565,Bagudo,Kebbi,25_29,0.27945494,14022.27868
1566,Bagwai,Kano,25_29,0.27497554,9043.377197
1567,Bakori,Katsina,25_29,0.306146987,9738.90509
1568,Bakura,Zamfara,25_29,0.322752735,11850.29057
1569,Balanga,Gombe,25_29,0.288414285,10789.03835
1570,Bali,Taraba,25_29,0.264733552,11460.06153
1571,Bama,Borno,25_29,0.300645579,13806.82922
1572,Barkin Ladi,Plateau,25_29,0.28112339,12093.88237
1573,Baruten,Kwara,25_29,0.270427947,11567.09393
1574,Bassa,Kogi,25_29,0.230882965,18658.92004
1575,Bassa,Plateau,25_29,0.230882965,18658.92004
1576,Batagarawa,Katsina,25_29,0.301346369,13841.76257
1577,Batsari,Katsina,25_29,0.324541277,10359.49765
1578,Bauchi,Bauchi,25_29,0.286933438,26923.20784
1579,Baure,Katsina,25_29,0.314384025,8280.797302
1580,Bayo,Borno,25_29,0.274558339,3883.050171
1581,Bebeji,Kano,25_29,0.287030372,12095.64606
1582,Bekwarra,Cross River,25_29,0.311489709,6056.721436
1583,Bende,Abia,25_29,0.307136877,9747.399414
1584,Biase,Cross River,25_29,0.245609501,7883.415039
1585,Bichi,Kano,25_29,0.31019709,13407.58167
1586,Bida,Niger,25_29,0.203256879,5776.37207
1587,Billiri,Gombe,25_29,0.23096922,12070.20987
1588,Bindawa,Katsina,25_29,0.289964237,7551.310913
1589,Binji,Sokoto,25_29,0.287638882,5490.124451
1590,Biriniwa,Jigawa,25_29,0.323297516,9335.394165
1591,Birnin-G,Kaduna,25_29,0.282677004,15002.977
1592,Birnin-Magaji/Kiyaw,Zamfara,25_29,0.294766471,10800.93504
1593,BirninKe,Kebbi,25_29,0.278956081,14558.07239
1594,BirninKu,Jigawa,25_29,0.309658808,18323.40598
1595,Biu,Borno,25_29,0.285029637,10227.25029
1596,Bodinga,Sokoto,25_29,0.274085309,8238.568863
1597,Bogoro,Bauchi,25_29,0.280546336,4275.555115
1598,Boki,Cross River,25_29,0.245212239,10568.98512
1599,Bokkos,Plateau,25_29,0.285841341,8509.12326
1600,Boluwaduro,Osun,25_29,0.243957471,2498.287109
1601,Bomadi,Delta,25_29,0.224201277,3227.807617
1602,Bonny,Rivers,25_29,0.184223448,11967.62683
1603,Borgu,Niger,25_29,0.278690309,9989.668386
1604,Boripe,Osun,25_29,0.196530292,5165.671387
1605,Borsari,Yobe,25_29,0.30448834,5791.538906
1606,Bosso,Niger,25_29,0.294375242,8399.925865
1607,Brass,Bayelsa,25_29,0.209915946,9609.814659
1608,Buji,Jigawa,25_29,0.310246213,4930.249969
1609,Bukkuyum,Zamfara,25_29,0.281909502,11148.83844
1610,Bungudu,Zamfara,25_29,0.296217249,18869.89514
1611,Bunkure,Kano,25_29,0.321821857,13254.7876
1612,Bunza,Kebbi,25_29,0.297857432,6199.520248
1613,Buruku,Benue,25_29,0.243422108,8980.730728
1614,Burutu,Delta,25_29,0.21451405,14693.48746
1615,Bwari,Federal Capital Territory,25_29,0.236183541,41129.26927
1616,Calabar,Cross River,25_29,0.233647295,11299.55493
1617,Calabar South,Cross River,25_29,0.236945102,3967.666504
1618,Chanchaga,Niger,25_29,0.31222173,13082.06836
1619,Charanchi,Katsina,25_29,0.290919441,7539.350342
1620,Chibok,Borno,25_29,0.292138309,3793.924286
1621,Chikun,Kaduna,25_29,0.239424266,34710.62638
1622,Dala,Kano,25_29,0.293072016,40079.20703
1623,Damaturu,Yobe,25_29,0.295177245,4626.533819
1624,Damban,Bauchi,25_29,0.322462473,8466.399734
1625,Dambatta,Kano,25_29,0.311917267,12453.74063
1626,Damboa,Borno,25_29,0.292820241,12661.08895
1627,Dandi,Kebbi,25_29,0.281297787,8911.258881
1628,Dandume,Katsina,25_29,0.266282362,7271.888184
1629,Dange-Shuni,Sokoto,25_29,0.295894908,8886.732697
1630,Danja,Katsina,25_29,0.299693176,4283.247925
1631,Danko Wasagu,Kebbi,25_29,0.265422862,14336.04762
1632,Danmusa,Katsina,25_29,0.300233646,5911.445038
1633,Darazo,Bauchi,25_29,0.289002922,13812.09944
1634,Dass,Bauchi,25_29,0.28627492,5043.772186
1635,Daura,Katsina,25_29,0.340919655,13578.30933
1636,DawakinK,Kano,25_29,0.293409877,13456.21533
1637,DawakinT,Kano,25_29,0.297590697,19954.72168
1638,Degema,Rivers,25_29,0.206511028,12476.87189
1639,Dekina,Kogi,25_29,0.237928071,13998.0351
1640,Demsa,Adamawa,25_29,0.268440397,7112.276726
1641,Dikwa,Borno,25_29,0.304666357,6798.116814
1642,Doguwa,Kano,25_29,0.299552911,9230.283333
1643,Doma,Nassarawa,25_29,0.268686672,6866.986355
1644,Donga,Taraba,25_29,0.246056954,8590.501146
1645,Dukku,Gombe,25_29,0.300198405,11191.31359
1646,Dunukofia,Anambra,25_29,0.258229084,3881.572266
1647,Dutse,Jigawa,25_29,0.324061142,14476.43073
1648,Dutsi,Katsina,25_29,0.343719484,5322.46814
1649,Dutsin-M,Katsina,25_29,0.291728465,9757.445496
1650,Eastern Obolo,Akwa Ibom,25_29,0.197243557,3331.965088
1651,Ebonyi,Ebonyi,25_29,0.29229781,9907.921112
1652,Edati,Niger,25_29,0.287954899,7823.213928
1653,Ede North,Osun,25_29,0.190028676,2095.448242
1654,Ede South,Osun,25_29,0.227550476,5904.983948
1655,Edu,Kwara,25_29,0.289176567,11387.69032
1656,Efon,Ekiti,25_29,0.208360086,4748.668213
1657,EgbadoNorth,Ogun,25_29,0.224422055,10240.75034
1658,EgbadoSouth,Ogun,25_29,0.220687227,7204.245667
1659,Egbeda,Oyo,25_29,0.248314535,10178.41827
1660,Egbedore,Osun,25_29,0.28219484,4625.886108
1661,Egor,Edo,25_29,0.194430796,10318.24121
1662,Ehime-Mb,Imo,25_29,0.314355811,10116.6936
1663,Ejigbo,Osun,25_29,0.268237661,6114.620605
1664,Ekeremor,Bayelsa,25_29,0.228832453,13597.97224
1665,Eket,Akwa Ibom,25_29,0.225045391,8072.164307
1666,Ekiti,Kwara,25_29,0.249777094,3151.822525
1667,EkitiEas,Ekiti,25_29,0.265212755,6314.421997
1668,EkitiSouth-West,Ekiti,25_29,0.18136151,5440.545654
1669,EkitiWest,Ekiti,25_29,0.247591072,8111.783569
1670,Ekwusigo,Anambra,25_29,0.244839072,5786.119141
1671,Eleme,Rivers,25_29,0.200858099,16947.68604
1672,Emuoha,Rivers,25_29,0.20933106,14640.27515
1673,Emure/Ise/Orun,Ekiti,25_29,0.279547023,6028.295349
1674,Enugu East,Enugu,25_29,0.214776519,18804.81482
1675,Enugu North,Enugu,25_29,0.211692772,22354.34863
1676,Epe,Lagos,25_29,0.211351385,16265.79245
1677,EsanCent,Edo,25_29,0.294720356,5758.217041
1678,EsanNort,Edo,25_29,0.24667453,3661.773956
1679,EsanSout,Edo,25_29,0.234473795,9547.246307
1680,EsanWest,Edo,25_29,0.354702587,7243.842651
1681,Ese-Odo,Ondo,25_29,0.225145481,7695.734985
1682,Esit Eket,Akwa Ibom,25_29,0.269809884,5774.206543
1683,Essien-U,Akwa Ibom,25_29,0.179915466,9229.861328
1684,Etche,Rivers,25_29,0.225762753,16548.13239
1685,Ethiope West,Delta,25_29,0.227284294,7719.977905
1686,EthiopeE,Delta,25_29,0.203643567,9704.262939
1687,Eti-Osa,Lagos,25_29,0.211708747,16819.17236
1688,EtimEkpo,Akwa Ibom,25_29,0.2134299,5250.990967
1689,Etinan,Akwa Ibom,25_29,0.223273123,2752.167725
1690,Etsako Central,Edo,25_29,0.252714187,3780.854889
1691,EtsakoEa,Edo,25_29,0.218955394,8247.089523
1692,EtsakoWe,Edo,25_29,0.286050348,10487.68121
1693,Etung,Cross River,25_29,0.207762001,3899.34462
1694,Ewekoro,Ogun,25_29,0.244667952,2336.795883
1695,Ezeagu,Enugu,25_29,0.310161852,7947.861572
1696,Ezinihit,Imo,25_29,0.281800318,5848.483887
1697,Ezza North,Ebonyi,25_29,0.312595548,7876.623291
1698,Ezza South,Ebonyi,25_29,0.284537101,3386.697632
1699,Fakai,Kebbi,25_29,0.288396429,6551.020645
1700,Faskari,Katsina,25_29,0.300561181,11535.64128
1701,Fika,Yobe,25_29,0.291075486,7801.990112
1702,Fufore,Adamawa,25_29,0.265459787,8855.56818
1703,Funakaye,Gombe,25_29,0.278517769,11575.78574
1704,Fune,Yobe,25_29,0.304863564,16752.51492
1705,Funtua,Katsina,25_29,0.28960112,11353.00049
1706,Gabasawa,Kano,25_29,0.270240169,12562.5979
1707,Gada,Sokoto,25_29,0.279185759,14660.99434
1708,Gagarawa,Jigawa,25_29,0.30692249,4332.968292
1709,Gamawa,Bauchi,25_29,0.292931491,14472.87001
1710,Gamjuwa,Bauchi,25_29,0.290384658,15750.85369
1711,Ganye,Adamawa,25_29,0.277823746,8891.700264
1712,Garki,Jigawa,25_29,0.302617444,8451.360626
1713,Garko,Kano,25_29,0.270961501,4117.064819
1714,Garum Mallam,Kano,25_29,0.313610193,5550.008667
1715,Gashaka,Taraba,25_29,0.263001849,5087.488251
1716,Gassol,Taraba,25_29,0.266969386,13024.05134
1717,Gaya,Kano,25_29,0.296502178,16063.02704
1718,Gbako,Niger,25_29,0.23472238,7062.186493
1719,Gboko,Benue,25_29,0.22281901,17579.02864
1720,Gboyin,Ekiti,25_29,0.27534137,3526.346558
1721,Geidam,Yobe,25_29,0.307524176,8205.810757
1722,Gezawa,Kano,25_29,0.279137932,12969.62646
1723,Giade,Bauchi,25_29,0.326162728,6638.593689
1724,Girie,Adamawa,25_29,0.275922306,6679.716835
1725,Giwa,Kaduna,25_29,0.296700099,18663.6965
1726,Gokana,Rivers,25_29,0.18348865,9450.179688
1727,Gombi,Adamawa,25_29,0.272379308,6854.249191
1728,Goronyo,Sokoto,25_29,0.307217487,12091.12265
1729,Gubio,Borno,25_29,0.275469522,9092.175247
1730,Gudu,Sokoto,25_29,0.306503301,4895.504143
1731,Gujba,Yobe,25_29,0.295341991,6246.576881
1732,Gulani,Yobe,25_29,0.272172732,6330.114948
1733,Guma,Benue,25_29,0.262438604,10707.33434
1734,Gumel,Jigawa,25_29,0.28950625,5109.537659
1735,Gummi,Zamfara,25_29,0.297264251,12895.11118
1736,Gurara,Niger,25_29,0.258523781,7836.411224
1737,Guri,Jigawa,25_29,0.316883814,5631.95105
1738,Gusau,Zamfara,25_29,0.288525474,19780.64842
1739,Guyuk,Adamawa,25_29,0.270196058,10760.18443
1740,Guzamala,Borno,25_29,0.312146508,4271.146324
1741,Gwadabaw,Sokoto,25_29,0.264769843,15278.88422
1742,Gwagwala,Federal Capital Territory,25_29,0.264424132,28504.35999
1743,Gwandu,Kebbi,25_29,0.318318946,8089.524872
1744,Gwaram,Jigawa,25_29,0.3012485,15097.92495
1745,Gwarzo,Kano,25_29,0.288122099,9766.069458
1746,Gwer East,Benue,25_29,0.238166921,7637.010536
1747,GwerWest,Benue,25_29,0.220569847,6976.517029
1748,Gwiwa,Jigawa,25_29,0.32966324,6729.259155
1749,Gwoza,Borno,25_29,0.29646658,16064.87603
1750,Hadejia,Jigawa,25_29,0.219646922,7358.255859
1751,Hawul,Borno,25_29,0.289466943,7024.404274
1752,Hong,Adamawa,25_29,0.289689955,8602.224072
1753,IbadanNorth-West,Oyo,25_29,0.223637165,20346.58008
1754,IbadanSouth-West,Oyo,25_29,0.2297911,42905.60156
1755,Ibaji,Kogi,25_29,0.24497049,9335.823303
1756,Ibarapa Central,Oyo,25_29,0.209218676,5089.743744
1757,Ibarapa East,Oyo,25_29,0.243273522,6572.78334
1758,Ibarapa North,Oyo,25_29,0.236753453,6406.485619
1759,Ibeju/Lekki,Lagos,25_29,0.245600452,7078.60083
1760,Ibesikpo Asutan,Akwa Ibom,25_29,0.192652679,7043.264648
1761,Ibi,Taraba,25_29,0.258971072,5308.242702
1762,Ibiono Ibom,Akwa Ibom,25_29,0.217705056,8442.779541
1763,Idanre,Ondo,25_29,0.22826437,9513.001572
1764,Ideato South,Imo,25_29,0.241428757,8650.820313
1765,IdeatoNo,Imo,25_29,0.240781364,8499.541748
1766,Idemili North,Anambra,25_29,0.245352994,28551.83984
1767,Ido,Oyo,25_29,0.246675568,5786.925255
1768,Ido/Osi,Ekiti,25_29,0.299059982,12733.54126
1769,Ifako/Ijaye,Lagos,25_29,0.177210484,69188.36719
1770,Ife East,Osun,25_29,0.169754044,7625.580566
1771,Ife North,Osun,25_29,0.172118853,14069.9594
1772,Ife South,Osun,25_29,0.197406278,12339.02246
1773,Ifedayo,Osun,25_29,0.277471809,1556.672241
1774,Ifedore,Ondo,25_29,0.163797036,13280.92908
1775,Ifelodun,Kwara,25_29,0.26637582,22806.77138
1776,Ifelodun,Osun,25_29,0.26637582,22806.77138
1777,Ifo,Ogun,25_29,0.197247987,39677.15137
1778,Igabi,Kaduna,25_29,0.265239207,26057.13175
1779,Igalamela-Odolu,Kogi,25_29,0.237178463,11263.26319
1780,Igbo-Eti,Enugu,25_29,0.215936321,7456.934326
1781,Igbo-eze North,Enugu,25_29,0.220758195,12849.95947
1782,Igbo-eze South,Enugu,25_29,0.217353231,7706.086182
1783,Igueben,Edo,25_29,0.259970357,3784.01207
1784,Ihiala,Anambra,25_29,0.318427222,17300.573
1785,Ihitte/U,Imo,25_29,0.287096381,10261.14429
1786,Ijebu North-East,Ogun,25_29,0.251153128,9621.973267
1787,IjebuEast,Ogun,25_29,0.225597709,8533.264473
1788,IjebuNorth,Ogun,25_29,0.256070838,16278.72363
1789,Ijero,Ekiti,25_29,0.293553102,9100.060791
1790,Ijumu,Kogi,25_29,0.254112222,6920.049911
1791,Ika,Akwa Ibom,25_29,0.203218521,2579.537109
1792,IkaNorth,Delta,25_29,0.174108587,7020.643311
1793,Ikara,Kaduna,25_29,0.269414624,11797.15289
1794,IkaSouth,Delta,25_29,0.202642462,10096.77365
1795,Ikeduru,Imo,25_29,0.292294647,15056.06128
1796,Ikeja,Lagos,25_29,0.183784403,91172.25781
1797,Ikenne,Ogun,25_29,0.216187445,5618.750732
1798,Ikere,Ekiti,25_29,0.180611401,7027.098022
1799,Ikole,Ekiti,25_29,0.249113003,9548.660767
1800,Ikom,Cross River,25_29,0.201261725,9815.460583
1801,Ikono,Akwa Ibom,25_29,0.215526344,9206.209839
1802,Ikorodu,Lagos,25_29,0.230872088,32887.573
1803,Ikot-Aba,Akwa Ibom,25_29,0.218187648,8921.592041
1804,Ikot-Ekp,Akwa Ibom,25_29,0.188980137,6554.231934
1805,Ikpoba-Okha,Edo,25_29,0.231241367,43126.29697
1806,Ikwerre,Rivers,25_29,0.221811398,10675.18671
1807,Ikwo,Ebonyi,25_29,0.237508355,10568.83118
1808,Ikwuano,Abia,25_29,0.227082133,7355.628174
1809,Ila,Osun,25_29,0.251177976,5013.792053
